,UID,Type,Est,Latitude,Longitude,ChainName,Name,Address,City,St,Zip,Phone,Web,Directions,Cat,County,RecordID,Elev,trail,hike,AmenitiesExtra,Comments,brand,CatName,PushPin,bIcon,Keyfilter,Pin
1,200446,Off,435,36.059707,-79.842795,Low Clearance,Low Clearance,rail over S Holden Rd,Greensboro,NC,27407,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200447,Off,435,36.072605,-79.766276,Low Clearance,Low Clearance,rail over S O Henry Blvd,Greensboro,NC,27401,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200448,Off,435,36.061839,-79.860454,Low Clearance,Low Clearance,rail over Wendover Ave W,Greensboro,NC,27407,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200449,Off,435,35.601263,-77.391089,Low Clearance,Low Clearance,rail over Dickinson Ave,Greenville,NC,27834,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200450,Off,435,35.599852,-77.370671,Low Clearance,Low Clearance,rail over S Charles Blvd,Greenville,NC,27858,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200451,Off,435,34.909814,-79.68132,Low Clearance,Low Clearance,rail over Csx Dr,Hamlet,NC,28345,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200452,Off,435,34.879136,-79.692933,Low Clearance,Low Clearance,rail over Louis Breeden Blvd,Hamlet,NC,28345,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200453,Off,435,35.736267,-81.324591,Low Clearance,Low Clearance,rail over 8th St Dr SE,Hickory,NC,28602,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200454,Off,435,35.732209,-81.291228,Low Clearance,Low Clearance,rail over McDonald Pkwy SE,Hickory,NC,28601,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200455,Off,435,35.732415,-81.334116,Low Clearance,Low Clearance,rail over N Carolina 127,Hickory,NC,28602,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200456,Off,435,35.7309906,-81.3645668,Low Clearance,Low Clearance,rail over U.S. 321,Hickory,NC,28602,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200457,Off,435,35.93039,-80.0338366,Low Clearance,Low Clearance,rail over W Market Center Dr,High Point,NC,27260,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200458,Off,435,36.072525,-79.129213,Low Clearance,Low Clearance,rail over Old Trading Path Trail,Hillsborough,NC,27278,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200459,Off,435,35.997245,-79.925396,Low Clearance,Low Clearance,rail over E Main St,Jamestown,NC,27282,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200460,Off,435,35.488847,-80.627174,Low Clearance,Low Clearance,rail over Dale Earnhardt Blvd,Kannapolis,NC,28081,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200461,Off,435,35.5046473,-80.618722,Low Clearance,Low Clearance,rail over N Ridge Ave,Kannapolis,NC,28083,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200462,Off,435,35.249619,-81.335603,Low Clearance,Low Clearance,rail over Andrew Jackson Hwy,Kings Mountain,NC,28086,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200463,Off,435,36.168561,-78.445387,Low Clearance,Low Clearance,rail over Sunrock Rd,Kittrell,NC,27544,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200464,Off,435,35.780259,-80.260519,Low Clearance,Low Clearance,rail over I-85,Lexington,NC,27292,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200465,Off,435,35.8877556,-80.2506736,Low Clearance,Low Clearance,rail over Old U.S. 52,Lexington,NC,27295,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200466,Off,435,35.8729917,-80.2489809,Low Clearance,Low Clearance,rail over U.S. 52,Lexington,NC,27295,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200467,Off,435,34.936045,-79.893816,Low Clearance,Low Clearance,rail over N Carolina 145,Lilesville,NC,28091,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200468,Off,435,35.477139,-81.229243,Low Clearance,Low Clearance,rail over U.S. 321,Lincolnton,NC,28092,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200469,Off,435,35.260914,-81.098942,Low Clearance,Low Clearance,rail over I-85\/Sen Marshall Arthur Rauch Hwy,Lowell,NC,28098,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200470,Off,435,35.698004,-81.981958,Low Clearance,Low Clearance,rail over E Court St,Marion,NC,28752,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200471,Off,435,35.878293,-81.940228,Low Clearance,Low Clearance,rail over US-221,Marion,NC,28752,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200472,Off,435,35.546066,-81.955794,Low Clearance,Low Clearance,rail over Vein Mountain,Marion,NC,28752,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200473,Off,435,35.719556,-81.990892,Low Clearance,Low Clearance,rail over Yancey Rd,Marion,NC,28752,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200474,Off,435,35.471308,-82.518574,Low Clearance,Low Clearance,rail over Sycamore Dr,Mills River,NC,28759,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200475,Off,435,35.219013,-80.648764,Low Clearance,Low Clearance,rail over I-485\/Governor James G Martin Fwy,Mint Hill,NC,28227,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200476,Off,435,35.1923899,-81.8413948,Low Clearance,Low Clearance,rail over U.S. 221,Mooresboro,NC,28114,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200477,Off,435,35.213548,-80.022833,Low Clearance,Low Clearance,rail over Hydro Rd,Mt Gilead,NC,27306,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200478,Off,435,35.29274,-79.966849,Low Clearance,Low Clearance,rail over N Carolina 109,Mt Gilead,NC,27306,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200479,Off,435,35.2976032,-81.0059894,Low Clearance,Low Clearance,rail over E Charlotte Ave,Mt Holly,NC,28120,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200480,Off,435,35.296965,-81.012542,Low Clearance,Low Clearance,rail over Highland St,Mt Holly,NC,28120,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200481,Off,435,35.359173,-80.983233,Low Clearance,Low Clearance,rail over N Carolina 16,Mt Holly,NC,28120,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200482,Off,435,35.68202,-81.216774,Low Clearance,Low Clearance,rail over E 20th St,Newton,NC,28658,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200483,Off,435,35.228095,-80.151007,Low Clearance,Low Clearance,rail over Old Cottonville Rd,Norwood,NC,28128,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200484,Off,435,35.23044,-80.270518,Low Clearance,Low Clearance,rail over Barbees Grove Rd,Oakboro,NC,28129,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200485,Off,435,35.648844,-82.238805,Low Clearance,Low Clearance,rail over Mill Creek Rd,Old Fort,NC,28762,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200486,Off,435,35.653434,-82.245869,Low Clearance,Low Clearance,rail over Mill Creek Rd,Old Fort,NC,28762,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200487,Off,435,36.4848003,-79.4876704,Low Clearance,Low Clearance,rail over Law Rd,Pelham,NC,27311,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200488,Off,435,35.1020304,-80.8826124,Low Clearance,Low Clearance,rail over I-485\/Governor James G Martin Fwy,Pineville,NC,28134,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200489,Off,435,36.514479,-79.469469,Low Clearance,Low Clearance,rail over Shady Grove Rd,Providence,NC,27315,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200490,Off,435,35.8558134,-78.6002286,Low Clearance,Low Clearance,rail over Atlantic Ave,Raleigh,NC,27616,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200491,Off,435,35.8017707,-78.6268866,Low Clearance,Low Clearance,rail over Capital Blvd,Raleigh,NC,27604,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200492,Off,435,35.786609,-78.674798,Low Clearance,Low Clearance,rail over Dan Allen Dr,Raleigh,NC,27607,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200493,Off,435,35.817649,-78.617666,Low Clearance,Low Clearance,rail over E Six Forks Rd,Raleigh,NC,27609,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200494,Off,435,35.813533,-78.619892,Low Clearance,Low Clearance,rail over Hodges St,Raleigh,NC,27608,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200495,Off,435,35.769172,-78.640903,Low Clearance,Low Clearance,rail over Martin Luther King Jr Blvd,Raleigh,NC,27601,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200496,Off,435,35.771692,-78.642829,Low Clearance,Low Clearance,rail over McDowell St\/U.S. 401,Raleigh,NC,27601,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200497,Off,435,35.755771,-78.657237,Low Clearance,Low Clearance,rail over Raleigh Beltline,Raleigh,NC,27603,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200498,Off,435,35.773076,-78.643976,Low Clearance,Low Clearance,rail over S Dawson St,Raleigh,NC,27601,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200499,Off,435,35.8599271,-78.5973433,Low Clearance,Low Clearance,rail over Spring Forest Rd,Raleigh,NC,27609,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200500,Off,435,35.789609,-78.747181,Low Clearance,Low Clearance,rail over Tom Bradshaw Fwy,Raleigh,NC,27607,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200501,Off,435,35.786234,-78.646157,Low Clearance,Low Clearance,rail over Tucker St,Raleigh,NC,27603,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200502,Off,435,35.787269,-78.646019,Low Clearance,Low Clearance,rail over W Johnson St,Raleigh,NC,27603,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200503,Off,435,35.78488,-78.64622,Low Clearance,Low Clearance,rail over W North St,Raleigh,NC,27603,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200504,Off,435,35.7967146,-78.6425014,Low Clearance,Low Clearance,rail over Wade Ave & U.S. 70 & U.S. 401,Raleigh,NC,27607,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200505,Off,435,35.804499,-78.625269,Low Clearance,Low Clearance,rail over Wake Forest Rd,Raleigh,NC,27603,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200506,Off,435,35.774283,-78.656051,Low Clearance,Low Clearance,rail over Western Blvd,Raleigh,NC,27603,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200507,Off,435,36.3766554,-79.6563877,Low Clearance,Low Clearance,rail and 2549 over N Carolina 14,Reidsville,NC,27320,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200508,Off,435,36.433743,-79.5727,Low Clearance,Low Clearance,rail over U.S. 29,Reidsville,NC,27320,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200509,Off,435,35.65058,-80.498038,Low Clearance,Low Clearance,rail over Jake Alexander Blvd S,Salisbury,NC,28144,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200510,Off,435,35.661479,-80.474794,Low Clearance,Low Clearance,rail over Military Ave,Salisbury,NC,28144,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200511,Off,435,35.676413,-80.479728,Low Clearance,Low Clearance,rail over W Innes St,Salisbury,NC,28144,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200512,Off,435,35.2344838,-82.3919566,Low Clearance,Low Clearance,rail over Spartanburg Hwy,Saluda,NC,28773,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200513,Off,435,35.5411239,-79.1712723,Low Clearance,Low Clearance,rail over Claude E. Pope Memorial Hwy,Sanford,NC,27330,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200514,Off,435,35.472894,-79.17648,Low Clearance,Low Clearance,rail over S Horner Blvd,Sanford,NC,27330,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200515,Off,435,35.327839,-81.476797,Low Clearance,Low Clearance,rail over Airport Rd,Shelby,NC,28150,,,,LCX,,,,,,,unmarked high height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200516,Off,435,35.297999,-81.535031,Low Clearance,Low Clearance,rail over N Dekalb St,Shelby,NC,28150,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200517,Off,435,35.4042429,-79.7691262,Low Clearance,Low Clearance,rail over I-74,Star,NC,27356,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200518,Off,435,35.794735,-80.9324499,Low Clearance,Low Clearance,rail over I-40,Statesville,NC,28677,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200519,Off,435,36.532499,-79.9138791,Low Clearance,Low Clearance,rail over U.S. 220,Stoneville,NC,27048,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200520,Off,435,35.886315,-80.073778,Low Clearance,Low Clearance,rail over Maple Ave,Thomasville,NC,27360,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200521,Off,435,36.194427,-80.162428,Low Clearance,Low Clearance,rail over U.S. 311,Walkertown,NC,27051,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200522,Off,435,36.4286463,-77.5967394,Low Clearance,Low Clearance,rail over W 1st St,Weldon,NC,27890,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200523,Off,435,36.427971,-77.597738,Low Clearance,Low Clearance,rail over W 2nd St,Weldon,NC,27890,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200524,Off,435,36.09812,-80.2678575,Low Clearance,Low Clearance,rail over Hawthorne Rd NW,Winston-Salem,NC,27103,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200525,Off,435,36.0661357,-80.3076414,Low Clearance,Low Clearance,rail over I-40,Winston-Salem,NC,27103,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200526,Off,435,36.0624822,-80.2291884,Low Clearance,Low Clearance,rail over I-40,Winston-Salem,NC,27107,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200527,Off,435,36.0818649,-80.2300605,Low Clearance,Low Clearance,rail over John Gold Memorial Expy,Winston-Salem,NC,27127,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200528,Off,435,36.0928789,-80.2314485,Low Clearance,Low Clearance,rail over John Gold Memorial Expy,Winston-Salem,NC,27101,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200529,Off,435,36.1067209,-80.2509033,Low Clearance,Low Clearance,rail over Marshall St N,Winston-Salem,NC,27101,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200530,Off,435,36.1048547,-80.257539,Low Clearance,Low Clearance,rail over N Broad St,Winston-Salem,NC,27101,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200531,Off,435,36.0924693,-80.233955,Low Clearance,Low Clearance,rail over Research Pkwy,Winston-Salem,NC,27101,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200532,Off,435,36.0783035,-80.3006693,Low Clearance,Low Clearance,S Stratford Rd over Silas Creek Pkwy,Winston-Salem,NC,27103,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200533,Off,435,35.228236,-82.405457,Low Clearance,Low Clearance,rail over N Lake Summit Rd,Zirconia,NC,28790,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200534,Off,435,42.415982,-96.850031,Low Clearance,Low Clearance,210 2nd St,Allen,NE,68710,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200535,Off,435,42.418558,-96.901082,Low Clearance,Low Clearance,582 Ave,Allen,NE,68710,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200536,Off,435,42.418049,-96.842481,Low Clearance,Low Clearance,Nebraska 9,Allen,NE,68710,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200537,Off,435,41.551056,-96.105407,Low Clearance,Low Clearance,County Road 318,Blair,NE,68008,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200538,Off,435,41.714065,-103.108362,Low Clearance,Low Clearance,rail over CR 100,Bridgeport,NE,69336,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200539,Off,435,42.68673,-103.410279,Low Clearance,Low Clearance,rail over Main St,Crawford,NE,69339,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200540,Off,435,41.822178,-100.100999,Low Clearance,Low Clearance,rail over Nebraska 2,Dunning,NE,68833,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200541,Off,435,40.936045,-98.339875,Low Clearance,Low Clearance,rail over E 10th St,Grand Island,NE,68801,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200542,Off,435,40.930856,-98.336036,Low Clearance,Low Clearance,rail over E 4th St,Grand Island,NE,68801,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200543,Off,435,40.927503,-98.333196,Low Clearance,Low Clearance,rail over Lincoln Hwy north side,Grand Island,NE,68801,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200544,Off,435,40.582497,-98.344585,Low Clearance,Low Clearance,rail over E South St,Hastings,NE,68901,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200545,Off,435,40.768113,-96.682764,Low Clearance,Low Clearance,Rock Island Trail over S 27th St,Lincoln,NE,68512,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200546,Off,435,40.98884,-98.010538,Low Clearance,Low Clearance,rail over W 21 Rd,Marquette,NE,68854,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200547,Off,435,40.774104,-97.04468,Low Clearance,Low Clearance,rail over Hwy 6,Milford,NE,68405,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200548,Off,435,40.774292,-96.97814,Low Clearance,Low Clearance,rail over Sunrise Rd,Milford,NE,68405,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200549,Off,435,40.773824,-97.028684,Low Clearance,Low Clearance,rail over Sunrise Rd,Milford,NE,68405,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200550,ProOnly,435,40.504725,-98.942226,Low Clearance,Low Clearance,rail over N Garber Ave,Minden,NE,68959,,,,LCX,,,,,,,unmarked low height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200551,Off,435,41.966191,-103.980819,Low Clearance,Low Clearance,rail over U.S. 26,Morrill,NE,69358,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200552,Off,435,40.67149,-95.848789,Low Clearance,Low Clearance,rail over S 3rd St,Nebraska City,NE,68410,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200553,Off,435,41.243124,-95.91915,Low Clearance,Low Clearance,rail over Hickory St,Omaha,NE,68108,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200554,Off,435,41.221464,-96.100778,Low Clearance,Low Clearance,rail over S 120th St,Omaha,NE,68144,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200555,Off,435,41.2260458,-96.1383755,Low Clearance,Low Clearance,rail over S 144th St,Omaha,NE,68144,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200556,Off,435,41.221562,-96.004564,Low Clearance,Low Clearance,rail over S 60th St,Omaha,NE,68117,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200557,Off,435,41.22154,-96.043172,Low Clearance,Low Clearance,rail over S 84th St,Omaha,NE,68117,,,,LCX,,,,,,,unmarked high height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200558,Off,435,41.234067,-96.153465,Low Clearance,Low Clearance,rail over W Center Rd,Omaha,NE,68144,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200559,Off,435,40.893761,-98.245607,Low Clearance,Low Clearance,rail over N C Rd,Phillips,NE,68865,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200560,Off,435,41.014424,-95.898066,Low Clearance,Low Clearance,rail over Avenue C,Plattsmouth,NE,68048,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200561,ProOnly,435,40.790442,-96.910817,Low Clearance,Low Clearance,rail over SW 140th St,Pleasant Dale,NE,68423,,,,LCX,,,,,,,unmarked low height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200562,Off,435,41.14505,-102.96312,Low Clearance,Low Clearance,rail over Illinois St,Sidney,NE,69162,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200563,Off,435,42.473899,-96.387488,Low Clearance,Low Clearance,rail over E 17th St,South Sioux City,NE,68776,,,,LCX,,,,,,,ns unknown height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200564,Off,435,41.156025,-101.13754,Low Clearance,Low Clearance,Great Plains Indian Hwy over Lincoln Hwy,Sutherland,NE,69165,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200565,ProOnly,435,40.860062,-96.083403,Low Clearance,Low Clearance,rail over 108th St,Weeping Water,NE,68463,,,,LCX,,,,,,,"unmarked low height clearance, dirt",low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200566,Off,435,41.029904,-96.371061,Low Clearance,Low Clearance,rail over County Road 4,Ashland,NE,68003,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
1,200567,Off,435,41.545783,-96.141046,Low Clearance,Low Clearance,rail over N 19th St,Blair,NE,68008,,,,LCX,,,,,,,unmarked height clearance,low-clearance,,low_unk_pushpin,"*""",,low_unk_pushpin
