,UID,Type,Est,Latitude,Longitude,ChainName,Name,Address,City,St,Zip,Phone,Web,Directions,Cat,County,RecordID,Elev,trail,hike,AmenitiesExtra,Comments,brand,CatName,PushPin,bIcon,Keyfilter,Pin
1,101820,Pro,425,35.25191,-93.04821,Low Clearance,Low Clearance,CR 247,Pottsville,AR,72858,,,,LC11,,,,,,,11 - 6 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_6_pushpin
1,101882,Pro,428,33.42096,-94.03011,Low Clearance,Low Clearance,East St\/71,Texarkana,AR,71854,,,,LC14,,,,,,,14 - 1 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_1_pushpin
1,101883,Pro,424,33.47631,-93.97101,Low Clearance,Low Clearance,Dolley Ferry Rd south of Hwy 296,Texarkana,AR,71854,,,,LC10,,,,,,,10 - 10 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_10_pushpin
1,101893,Pro,423,35.6589,-90.49835,Low Clearance,Low Clearance,S Ozark Ave\/69,Trumann,AR,72472,,,,LC9,,,,,,,9 - 5 height clearance (136),low-clearance,,low_9_pushpin,"<\/div>', LC9Icon)",-136%,low_9_5_pushpin
1,101894,Pro,424,35.67139,-90.50584,Low Clearance,Low Clearance,Carlson St west of Melton Ave,Trumann,AR,72472,,,,LC10,,,,,,,10 - 5 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_5_pushpin
1,101895,Pro,426,35.6783,-90.51006,Low Clearance,Low Clearance,Speedway St west of Melton Ave,Trumann,AR,72472,,,,LC12,,,,,,,12 - 5 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_5_pushpin
1,101897,Pro,425,35.36538,-90.25437,Low Clearance,Low Clearance,CR 42,Turrell,AR,72384,,,,LC11,,,,,,,11 - 6 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_6_pushpin
1,101899,Pro,426,35.43288,-94.35502,Low Clearance,Low Clearance,3rd St,Van Buren,AR,72956,,,,LC12,,,,,,,12 - 8 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_8_pushpin
1,101900,Pro,424,35.43618,-94.35477,Low Clearance,Low Clearance,6th St and Washington St,Van Buren,AR,72956,,,,LC10,,,,,,,10 - 0 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_0_pushpin
1,101901,Pro,424,35.43653,-94.35378,Low Clearance,Low Clearance,6th St and Washington St,Van Buren,AR,72956,,,,LC10,,,,,,,10 - 10 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_10_pushpin
1,101943,Pro,427,33.227187,-112.770046,Low Clearance,Low Clearance,Old US Hwy 80,Arlington,AZ,85322,,,,LC13,,,,,,,13 - 11 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_11_pushpin
1,101961,Pro,427,31.441105,-109.913317,Low Clearance,Low Clearance,Tomstone Canyon Rd,Bisbee,AZ,85603,,,,LC13,,,,,,,13 - 5 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_5_pushpin
1,101962,Pub,480,31.461541,-109.946845,Road Grade,Road Grade,"80, West of Bisbee, AZ",Bisbee,AZ,85603,,,,Grade,,,,,,,"5800 ft elev, West: 5-6 percent grade for 4 miles., East: 5-6 percent grade descent for 4 miles and 9 percent for 1 mile",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,101969,Pub,481,35.185594,-114.477757,Runaway Ramp,Runaway Ramp,"68, Between Kingman, AZ and Bullhead City, Laughlin",Bullhead City,AZ,86429,,,,Ramp,,,,,,,"1800 ft elev, Runaway Ramp westbound off to the right",runaway,,runaway_pushpin,"*""",,runaway_pushpin
1,101981,Pub,480,34.494107,-111.631322,Road Grade,Road Grade,"260, Between 87 and Camp Verde, AZ",Camp Verde,AZ,86322,,,,Grade,,,,,,,"6000 ft elev, West: 9 miles of 6-7 percent grade. WB descent. 2 lane rd. Use extra caution on this long and dangerous descent.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,101982,Pub,481,34.537637,-111.923606,Runaway Ramp,Runaway Ramp,"I-17, Between Flagstaff and Phoenix, AZ",Camp Verde,AZ,86322,,,,Ramp,,,,,,,"3926 ft elev, Runaway Ramp northbound off to the left as road curves right.",runaway,,runaway_pushpin,"*""",,runaway_pushpin
1,101986,Pro,427,32.879756,-111.762052,Low Clearance,Low Clearance,Gila Bend Hwy\/84,Casa Grande,AZ,85122,,,,LC13,,,,,,,eastbound 13 - 4 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_4_pushpin
1,102010,Pub,480,33.054105,-109.083474,Road Grade,Road Grade,"78, Between Threeway, AZ and Mule Creek, NM",Clifton,AZ,85533,,,,Grade,,,,,,,"6300 ft elev, Big rigs not recommended, West: 4 miles of 7-8 percent grade descent followed by 7 miles of 4-7 percent grade descent. Slow curves throughout., East: Miles of up and down, short 6 percent grades and curves.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102011,Pub,480,33.575762,-109.359205,Road Grade,Road Grade,"191, Between Clifton and Alpine, AZ",Clifton,AZ,85533,,,,Grade,,,,,,,"9200 ft elev, 40 ft limit and a 12 ft 7 inch clearance tunnel, South: Many 8-9 percent grade descent sections, narrow road and many hairpin turns. 6 percent grade descent for 5 miles south of Hannagan Meadow. 6 percent grade descent from Morenic to Clifton and 6 percent grade climb for 2 miles out of Clifton., North: Many 8-9 percent grade climb sections. A 6 percent grade descent into Clifton from the south. A 6 percent grade climb for 2 miles from Clifton to Morenci",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102014,Pub,480,34.197676,-112.129396,Road Grade,Road Grade,"I-17, Between Flagstaff and Phoenix, AZ",Congress,AZ,85324,,,,Grade,,,,,,,"3368 ft elev, South: 6 percent grade for 6 miles. SB descent.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102018,Pub,480,34.707328,-112.149818,Road Grade,Road Grade,"89 Alt, Between US89 and Cottonwood, AZ",Cottonwood,AZ,86326,,,,Grade,,,,,,,"7025 ft elev, 50 ft limit, South: 4.5 miles of 6-7 percent grade. Many curves. One short section in Jerome at 11 percent grade., North: 12 miles of 6 percent grade. Many curves, hairpin turns",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102023,Pub,480,34.532882,-111.965965,Road Grade,Road Grade,"I-17, Between Flagstaff and Phoenix, AZ",Dewey,AZ,86327,,,,Grade,,,,,,,"4717 ft elev, North: 6 percent grade for 6 miles. NB descent, SB climb.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102058,Pub,480,35.033159,-111.73414,Road Grade,Road Grade,"89A, Between Flagstaff and Sedona, AZ",Flagstaff,AZ,86001,,,,Grade,,,,,,,"6450 ft elev, South: 7 percent grade descent for 3 miles, hairpin turns and narrow road. More rolling descents for another 10 miles with short 6 percent grade sections.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102059,Pub,480,35.381563,-111.58051,Road Grade,Road Grade,"89, US89 North of Flagstaff, AZ",Flagstaff,AZ,86004,,,,Grade,,,,,,,"7200 ft elev, North of this point, 4 miles of 6 percent grade. NB descent.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102072,Pub,480,36.716492,-112.215436,Road Grade,Road Grade,"89A, Jacob Lake north of Grand Canyon",Fredonia,AZ,86022,,,,Grade,,,,,,,"7800 ft elev, 89 directions can be a little tricky. Northbound from Jacob Lake towards Fredonia and Utah: 6 percent grade descent for 6 miles., Southbound from Jacob Lake towards Page: 5-6 percent grade descent for 10 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102100,Pro,426,33.401705,-110.791799,Low Clearance,Low Clearance,N Broad St east of 60,Globe,AZ,85501,,,,LC12,,,,,,,12 - 6 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_6_pushpin
1,102102,Pub,480,33.264133,-110.770687,Road Grade,Road Grade,"77, Between Globe and Winkelman, AZ",Globe,AZ,85501,,,,Grade,,,,,,,"4980 ft elev, North: 8 percent grade descent for 3 miles and 6 percent for 1 mile, South: 7 percent grade descent for 7 miles and 8 percent grade descent for 2 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102103,Pub,481,33.156038,-110.805706,Runaway Ramp,Runaway Ramp,"77, Between Globe and Winkelman, AZ",Globe,AZ,85501,,,,Ramp,,,,,,,"2858 ft elev, Runaway Ramp southbound straight ahead as road curves to left",runaway,,runaway_pushpin,"*""",,runaway_pushpin
1,102104,Pub,481,33.175168,-110.810929,Runaway Ramp,Runaway Ramp,"77, Between Globe and Winkelman, AZ",Globe,AZ,85501,,,,Ramp,,,,,,,"3400 ft elev, Runaway Ramp southbound straight ahead as road curves to left",runaway,,runaway_pushpin,"*""",,runaway_pushpin
1,102106,Pub,480,35.045703,-114.380772,Road Grade,Road Grade,"66, old Route 66 between Kingman and Mohave Valley, AZ",Golden Valley,AZ,86413,,,,Grade,,,,,,,"3600 ft elev, 40 ft limit, West: 7-11 percent grade descent, very narrow, sharp switchbacks and road drop offs without a shoulder., East: 6-8 percent grade descent for 3.25 miles",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102107,Pub,480,35.218347,-114.391887,Road Grade,Road Grade,"68, Between Kingman, AZ and Bullhead City, Laughlin",Golden Valley,AZ,86413,,,,Grade,,,,,,,"3600 ft elev, East: 6 percent grade descent for 1 mile and then 4 percent for 4 miles, West: 6 percent grade descent for 11.5 miles. Use extra caution on this 3000 foot drop that ends in a curve near the river and Bullhead City.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102115,Pub,480,34.330395,-110.797148,Road Grade,Road Grade,"260, Between Heber and Payson, AZ",Heber,AZ,85931,,,,Grade,,,,,,,"7600 ft elev, West: 5 miles of 6 percent grade. Overall 260 has many short 6 percent grade hills. WB descent. 2 lane rd.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102120,Pub,480,36.016164,-114.737184,Road Grade,Road Grade,"93, Between Kingman, AZ and Boulder City, NV. Old dam route",Hoover Dam,AZ,86443,,,,Grade,,,,,,,"1189 ft elev, Lowpoint, North: 5-6 percent grade descent for 6 miles. New bypass takes most of the challenge away., South: 5 percent hill up towards the dam area. New bypass takes most of the challenge away.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102126,Pub,480,33.201134,-111.056428,Road Grade,Road Grade,"177, Between Kearny and Superior, AZ",Kearny,AZ,85137,,,,Grade,,,,,,,"3600 ft elev, Several 10 percent grades, all 1-2 miles in length along this 20 mile stretch between Superior and Kearny, AZ.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102150,Pro,424,34.31026,-112.56863,Low Clearance,Low Clearance,S Wagoner Rd,Kirkland,AZ,86332,,,,LC10,,,,,,,10 - 5 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_5_pushpin
1,102166,Pub,481,36.635358,-111.648132,Runaway Ramp,Runaway Ramp,"89, Between Page and Bitter Springs, AZ",Marble Canyon,AZ,86036,,,,Ramp,,,,,,,"5140 ft elev, Runaway Ramp southbound off to the right",runaway,,runaway_pushpin,"*""",,runaway_pushpin
1,102208,Pub,480,33.3415,-111.014192,Road Grade,Road Grade,"60, Between Miami and Superior, AZ",Miami,AZ,85539,,,,Grade,,,,,,,"4600 ft elev, 14 ft clearance tunnel east of Superior, North: Many 6-7 percent grade climbs and descents along route with overall descending towards Miami. Many short stretches but there are up to 7 mile long 6 percent grade descents, South: Many 6-7 percent grade climbs and descents along route with overall climbing towards Superior. Many short stretches but there are up to 7 mile long 6 percent grade climbs.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102212,Pub,480,34.826663,-111.609986,Road Grade,Road Grade,"I-17, Between Flagstaff and Phoenix, AZ",Munds Park,AZ,86017,,,,Grade,,,,,,,"6400 ft elev, South: 6 percent grade for 13 miles. SB descent. NB climb.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102220,Pub,480,32.624485,-110.749669,Road Grade,Road Grade,"77, North of Tucson, AZ",Oracle,AZ,85623,,,,Grade,,,,,,,"4400 ft elev, North: 7 percent grade descent for 12 miles with mix of mild grades, South: 7 percent grade climb for 12 miles",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102224,Pub,480,36.668832,-111.624713,Road Grade,Road Grade,"89, Between Page and Bitter Springs, AZ",Page,AZ,86040,,,,Grade,,,,,,,"6000 ft elev, South: 4 miles of 6 percent grade. SB descent.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102238,Pub,480,34.06201,-111.360648,Road Grade,Road Grade,"87, Between Phoenix and Rye, AZ",Payson,AZ,85541,,,,Grade,,,,,,,"3200 ft elev, Lowpoint, South: Many 5-7 percent grade climbs and descents, North: Many 5-7 percent grade climbs and descents",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102239,Pub,480,34.18337,-111.334383,Road Grade,Road Grade,"87, Between Phoenix and Payson, AZ",Payson,AZ,85541,,,,Grade,,,,,,,"4690 ft elev, South: 7 percent grade descent in short sections followed by 6 percent grade descent for 5.5 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102240,Pub,480,34.28729,-111.140156,Road Grade,Road Grade,"260, Between Heber and Payson, AZ",Payson,AZ,85541,,,,Grade,,,,,,,"5400 ft elev, West: 3-4 miles of 6 percent grade. Overall 260 has many short 6 percent grade hills. WB descent. 2 lane rd.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102268,Pro,429,33.392751,-111.9686,Low Clearance,Low Clearance,Southern Ave and I-10\/60,Phoenix,AZ,85042,,,,LC15,,,,,,,15 - 1 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_1_pushpin
1,102269,Pro,428,33.427305,-112.047783,Low Clearance,Low Clearance,S 16th St under I-17,Phoenix,AZ,85034,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,102270,Pro,426,33.44399,-112.09577,Low Clearance,Low Clearance,S 17th Ave,Phoenix,AZ,85034,,,,LC12,,,,,,,12 - 0 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_0_pushpin
1,102271,Pro,428,33.444137,-112.073771,Low Clearance,Low Clearance,S Central Ave,Phoenix,AZ,85034,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,102272,Pro,429,33.445077,-112.074904,Low Clearance,Low Clearance,S 1st Ave,Phoenix,AZ,85034,,,,LC15,,,,,,,15 - 1 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_1_pushpin
1,102273,Pro,428,33.58193,-112.116898,Low Clearance,Low Clearance,Peoria Ave under I-17,Phoenix,AZ,85029,,,,LC14,,,,,,,"14 - 9 height clearance on west side, 15-1 on east side",low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_9_pushpin
1,102334,Pro,427,34.92838,-112.81603,Low Clearance,Low Clearance,Williamson Valley Rd\/FR 6,Prescott,AZ,86305,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,102338,Pub,480,34.487776,-112.501509,Road Grade,Road Grade,"89, Between 93 and Prescott, AZ",Prescott,AZ,86303,,,,Grade,,,,,,,"6000 ft elev, 40 ft limit, Between Wilhoit and Prescott, up and down 6 percent grades both directions, tight curves most of 15 miles stretch.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102362,Pro,426,33.619348,-110.921837,Low Clearance,Low Clearance,Desert to Tall Pines Hwy\/288,Roosevelt,AZ,85545,,,,LC12,,,,,,,12 - 2 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_0_pushpin
1,102363,Pub,480,33.536101,-110.928111,Road Grade,Road Grade,"188, Lake Roosevelt, AZ",Roosevelt,AZ,85545,,,,Grade,,,,,,,"4000 ft elev, North: 7 percent grade descent for 1 miles and 6 percent for 4 miles down to lake area, a brake check area at top of the hill. South: 6 percent grade descent for 3 miles toward Globe, a break and then 2 more 6 percent miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102364,Pub,480,33.596319,-111.203299,Road Grade,Road Grade,"88, Lake Roosevelt, AZ",Roosevelt,AZ,85545,,,,Grade,,,,,,,"2000 ft elev, 22 ft limit, 24 miles of gravel road, steep, narrow and curvy.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102394,Pro,427,34.764197,-111.656651,Low Clearance,Low Clearance,I-17 underpass to 213,Sedona,AZ,86351,,,,LC13,,,,,,,13 - 1 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_1_pushpin
1,102396,Pub,481,34.708968,-111.739713,Runaway Ramp,Runaway Ramp,"I-17, Between Flagstaff and Phoenix, AZ",Sedona,AZ,86351,,,,Ramp,,,,,,,"4231 ft elev, Runaway Ramp southbound off to the right",runaway,,runaway_pushpin,"*""",,runaway_pushpin
1,102402,Pro,425,34.311771,-110.248716,Low Clearance,Low Clearance,Pinedale Rd half mile south of 260,Show Low,AZ,85901,,,,LC11,,,,,,,11 - 2 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_2_pushpin
1,102412,Pub,480,34.443513,-111.452444,Road Grade,Road Grade,"87, North of Payson, AZ",Strawberry,AZ,85544,,,,Grade,,,,,,,"7100 ft elev, South: Starts with mild 4 percent grade descent for 2.5 miles followed by 6 percent grade descent for 4 miles into Strawberry. Another 6 percent grade descent for 3 miles to Pine. More short ups and downs south to Payson.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102417,Pro,427,33.30463,-111.08262,Low Clearance,Low Clearance,"East of Superior, Queen Creek Tunnel",Superior,AZ,85173,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,102426,Pro,429,33.410998,-111.909154,Low Clearance,Low Clearance,S McClintock,Tempe,AZ,85281,,,,LC15,,,,,,,15 - 6 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_6_pushpin
1,102427,Pro,429,33.411024,-111.93984,Low Clearance,Low Clearance,S Mill Ave,Tempe,AZ,85281,,,,LC15,,,,,,,15 - 2 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_2_pushpin
1,102464,Pro,429,32.10654,-110.99315,Low Clearance,Low Clearance,W San Xavier Rd under I-19,Tucson,AZ,85746,,,,LC15,,,,,,,15 - 1 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_1_pushpin
1,102465,Pro,427,32.206783,-110.979608,Low Clearance,Low Clearance,W Starr Pass Blvd under I-10,Tucson,AZ,85746,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,102466,Pro,424,32.225236,-110.968664,Low Clearance,Low Clearance,N 6th Ave,Tucson,AZ,85746,,,,LC10,,,,,,,10 - 10 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_10_pushpin
1,102467,Pro,427,32.22707,-110.9717,Low Clearance,Low Clearance,N Stone Ave,Tucson,AZ,85746,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,102468,Pro,427,32.235827,-110.98155,Low Clearance,Low Clearance,W Speedway Blvd east of I-10,Tucson,AZ,85746,,,,LC13,,,,,,,13 - 10 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_10_pushpin
1,102469,Pro,428,32.25026,-110.99169,Low Clearance,Low Clearance,W Grant Rd east of I-10,Tucson,AZ,85746,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,102515,Pub,480,33.797765,-110.504186,Road Grade,Road Grade,"60, Between Show Low and Globe, AZ",Whiteriver,AZ,85941,,,,Grade,,,,,,,"3357 ft elev, Lowpoint, North: 6 percent grade descent for 3 miles, a mile break and then 6 percent grade descent for 5 miles., South: 5-6 percent grade descent for 7 miles, 2 mile break and then 6 percent grade descent for 5.5 miles. Closer to Globe, there is another 6 percent grade descent for 8 miles followed by a 8 mile break and then a 6 percent grade descent for 4 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102519,Pub,480,34.504293,-113.409176,Road Grade,Road Grade,"93, Between I-40 and Phoenix",Wikieup,AZ,85360,,,,Grade,,,,,,,"3200 ft elev, South: Many 5-6 percent grade descents and climbs. With many curves and high traffic, it is a very deadly road. AllStays used to drive this route a lot and you need to stay alert for Phoenix to Las Vegas speeders., North: Many 5-6 percent grade descents and climbs.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102531,Pub,480,35.223077,-112.321193,Road Grade,Road Grade,"I-40, East of Ash Fork, AZ",Williams,AZ,86046,,,,Grade,,,,,,,"6500 ft elev, West: 6 miles of 6 percent grade. WB descent",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102534,Pro,428,34.97582,-110.5255,Low Clearance,Low Clearance,Hibbard Rd off I-40,Winslow,AZ,86047,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,102541,Pub,480,34.214641,-112.755139,Road Grade,Road Grade,"89, Between 93 and Prescott, AZ",Yarnell,AZ,85362,,,,Grade,,,,,,,"5000 ft elev, 40 ft limit, Between 93 and Yarnell, 5.5 miles of 6 percent grade, SB descent.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,102553,Pub,480,32.659863,-114.333522,Road Grade,Road Grade,"I-8, East of Yuma, AZ",Yuma,AZ,85367,,,,Grade,,,,,,,"800 ft elev, East: 6 percent grade descent for 2 miles, West: 5-6 percent grade descent for 2 miles",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103622,Pro,428,34.105489,-118.80948,Low Clearance,Low Clearance,Hwy N9 Tunnel,Agoura Hills,CA,91301,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,103644,Pro,425,40.4406,-122.29964,Low Clearance,Low Clearance,Bruce Dr,Anderson,CA,96007,,,,LC11,,,,,,,11 - 6 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_6_pushpin
1,103657,Pub,480,38.331002,-119.637705,Road Grade,Road Grade,"108, on CA 108 east of Sonora, CA",Arnold,CA,95223,,,,Grade,,,,,,,"9552 ft elev, May be closed in winter. Trucks should use extreme caution or avoid. Many trucks have problems each year and require help., Eastbound: 10-15 percent grade descents for 10 miles with a very short 26 percent grade. This is a narrow winding road with sharp curves., Westbound: 10-15 percent grade descents for 10 miles followed by 6 percent grade for 8 miles.",road-grades,,roadgrade_pushpin,"*""",%rv-ext,roadgrade_pushpin
1,103665,Pro,427,35.50098,-120.66242,Low Clearance,Low Clearance,Capistrano Ave\/Sycamore Rd,Atascadero,CA,93422,,,,LC13,,,,,,,13 - 2 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_2_pushpin
1,103672,Pro,427,38.90384,-121.0662,Low Clearance,Low Clearance,49\/193,Auburn,CA,95603,,,,LC13,,,,,,,13 - 7 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_7_pushpin
1,103673,Pro,425,38.92083,-121.0928,Low Clearance,Low Clearance,Edgewood Rd,Auburn,CA,95603,,,,LC11,,,,,,,11 - 3 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_3_pushpin
1,103739,Pub,480,33.829348,-116.796257,Road Grade,Road Grade,"243, on CA 243 between Banning and Mountain Center, CA",Banning,CA,92220,,,,Grade,,,,,,,"5146 ft elev, Northbound: 7 percent grade descent for over 6 miles into Banning.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103773,Pro,429,37.84908,-122.29563,Low Clearance,Low Clearance,Ashby Ave\/13,Berkeley,CA,94710,,,,LC15,,,,,,,15 - 1 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_1_pushpin
1,103775,Pub,480,34.189876,-116.7177,Road Grade,Road Grade,"38, between Big Bear City and Redlands",Big Bear,CA,92314,,,,Grade,,,,,,,"8412 ft elev, Northbound: 6 percent grade descent for 4 miles., Southbound: 6 percent grade for 7 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103776,Pub,480,34.277804,-116.814004,Road Grade,Road Grade,"18, between Big Bear City and Victorville",Big Bear,CA,92314,,,,Grade,,,,,,,"6739 ft elev, Northbound: 9-16 percent grade descent for 7 miles of sharp curves and switchbacks, followed by 5-6 percent for another 3 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103778,Pub,480,37.155391,-119.24572,Road Grade,Road Grade,"168, northeast of Fresno, CA",Big Creek,CA,93605,,,,Grade,,,,,,,"6634 ft elev, Southbound: 7 percent grade for 7 miles",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103782,Pub,480,37.291245,-118.152684,Road Grade,Road Grade,CA168,Big Pine,CA,93513,,,"on CA 168, about 14 mi east of Big Pine, CA",Grade,,,,,,,"7306 ft elev, Tractor-trailers over 30 ft kingpin to rear axle not advised., Eastbound: 9 percent grade descent for 1 mile followed by 7 percent for 2.5 miles followed by 6 percent for 3 miles with 25 and 35 mph curves., Westbound: 6-9 percent grade descents for 9.5 miles with 25-35 mph curves. About 3 miles down from peak, there is a quarter mile long section of one lane road through rocks.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103783,Pub,480,37.429887,-117.941927,Road Grade,Road Grade,CA168,Big Pine,CA,93513,,,"on CA 168 east of Big Pine, CA and closer to NV border",Grade,,,,,,,"6374 ft elev, Eastbound: 8 percent grade descent for 1 mile followed by 6 percent grade for 2 miles., Westbound: 6-9 percent grade descent for 4 miles with 15-25 mph curves.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103793,Pub,480,40.930115,-123.857818,Road Grade,Road Grade,"299, on CA 299 west of Berry Summit and Willow Creek, CA",Blue Lake,CA,95525,,,,Grade,,,,,,,"2224 ft elev, Eastbound: 6 percent grade descent for 5 miles., Westbound: 4-6 percent grade descent for 5 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,103803,Pub,480,33.145385,-116.35483,Road Grade,Road Grade,"S3, on CA S3 between Borrego Springs and 78",Borrego Springs,CA,92004,,,,Grade,,,,,,,"1747 ft elev, Northbound: 4-6 percent grade descent for 4 miles., Southbound: 8 percent grade descent for .75 mile after a short 5 percent stretch.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
