,Longitude,Latitude,State,Roadway,Direction,Name,Mile Marker,Restrooms,Restrooms(Vault Toilet),Restrooms(Portapotties),Picnic Tables,Vending Machines,Pet Walking Area,Handicapped Facilities,RV Dump,Restaurant,Gas,Scenic View
2140,-91.2782,43.8595,WI,I-90,EB,LA CROSSE REST AREA, MM1,True,False,False,True,True,True,True,False,False,False,False
2141,-89.972995,43.761111,WI,I-90/94,EB,LYNDON STATION REST AREA, MM74,True,False,False,True,True,True,True,False,False,False,False
2142,-89.943936,43.746756,WI,I-90/94,WB,MAUSTON REST AREA, MM75,True,False,False,True,True,True,True,False,False,False,False
2143,-91.913251,44.907432,WI,I-94,EB,MENOMONIE REST AREA, MM43,True,False,False,True,True,True,True,False,False,False,False
2144,-91.90190799999999,44.908066,WI,I-94,WB,MENOMONIE REST AREA, MM43,True,False,False,True,True,True,True,False,False,False,False
2145,-90.732968,44.244082,WI,I-94,WB,BLACK RIVER FALLS REST AREA, MM121,True,False,False,True,True,True,True,False,False,False,False
2146,-90.710339,44.230026,WI,I-94,EB,MILLSTON REST AREA, MM124,True,False,False,True,True,True,True,False,False,False,False
2147,-88.882145,43.087213,WI,I-94,EB,LAKE MILLS REST AREA, MM263,True,False,False,True,True,True,True,False,False,False,False
2148,-88.816295,43.086199,WI,I-94,WB,JOHNSON CREEK REST AREA, MM261,True,False,False,True,True,True,True,False,False,False,False
2149,-87.95225500000001,42.529928000000005,WI,I-94,EB,KENOSHA WELCOME CENTER-FOLLOW SIGNS, MM347,True,False,False,True,True,True,True,False,False,False,False
2150,-87.951548,42.518959,WI,I-94,WB,KENOSHA WELCOME CENTER-FOLLOW SIGNS, MM347,True,False,False,True,True,True,True,False,False,False,False
2151,-90.187219,46.463535,WI,US-2,WB,IRONWOOD WELCOME CENTER-LEFT EXIT,,True,False,False,True,False,True,True,False,False,False,False
2152,-92.000681,46.66932,WI,US-2,EB,SUPERIOR REST AREA,,True,False,False,True,True,True,True,False,False,False,False
2153,-90.189521,46.463961,WI,US-2,EB,IRONWOOD WELCOME CENTER,,True,False,False,True,True,True,True,False,False,False,False
2154,-90.19664399999999,46.468235,WI,US-2/51,WB,WisDOT REST AREA 103,,True,False,False,True,True,True,True,False,False,False,False
2155,-90.1945,46.461959,WI,US-51,NB,WisDOT REST AREA 103,,True,False,False,True,True,True,True,False,False,False,False
2156,-90.19486500000001,46.463055,WI,US-51,SB,WisDOT REST AREA 103,,True,False,False,True,True,True,True,False,False,False,False
2157,-91.632553,45.279337,WI,US-53,NB,CHETEK REST AREA, MM125,True,False,False,True,True,True,True,False,False,False,False
2158,-91.59645,45.241655,WI,US-53,SB,NEW AUBURN REST AREA, MM122,True,False,False,True,True,True,True,False,False,False,False
2159,-90.617728,42.52114,WI,SR-11,WB,GRANT COUNTY REST AREA 106-3 MILES WEST OF FAIRPLAY,,True,False,False,True,True,True,True,False,False,False,False
2160,-90.615139,42.518496,WI,US-61/151,NB,GRANT COUNTY REST AREA 106-FOLLOW SIGNS, MM0.5,True,False,False,True,True,True,True,False,False,False,False
2161,-90.614873,42.521311,WI,US-61/151,SB,GRANT COUNTY REST AREA 106-FOLLOW SIGNS, MM0.7,True,False,False,True,True,True,True,False,False,False,False
2162,-81.044861,37.362833,WV,ADDRESS,,PRINCETON TOURIST INFORMATION CENTER, ,True,False,False,True,True,True,True,False,False,False,False
2163,-80.297815,37.787601,WV,I-64,WB,WHITE SULPHUR SPRINGS WELCOME CENTER, MM179,True,False,False,True,False,True,True,False,False,False,False
2164,-82.001699,38.447736,WV,I-64,EB,HURRICANE REST AREA, MM35,True,False,False,True,True,True,True,True,False,False,False
2165,-81.996273,38.450788,WV,I-64,WB,HURRICANE REST AREA, MM35,True,False,False,True,True,True,True,True,False,False,False
2166,-82.426098,38.392309000000004,WV,I-64,EB,HUNTINGTON REST AREA/WELCOME CENTER, MM10,True,False,False,True,True,True,True,False,False,False,False
2167,-81.380204,38.071838,WV,I-64/I-77,EB/SB,WHITTAKER REST AREA, MM69,True,False,False,True,True,True,True,False,False,False,False
2168,-79.490143,39.662818,WV,I-68,WB,WELCOME CENTER, MM31,True,False,False,True,True,True,True,True,False,False,False
2169,-80.532116,40.092611,WV,I-70,WB,WELCOME CENTER, MM13,True,False,False,True,True,True,True,True,False,False,False
2170,-81.067041,37.471311,WV,I-77,NB,TP BLUESTONE TRAVEL PLAZA, MM17,True,False,False,True,True,False,True,True,True,True,False
2171,-81.54655100000001,39.128285,WV,I-77,NB,MINERAL WELLS REST AREA, MM166,True,False,False,True,True,True,True,True,False,False,False
2172,-81.548702,39.135504,WV,I-77,SB,MINERAL WELLS REST AREA, MM166,True,False,False,True,True,True,True,True,False,False,False
2173,-81.051714,37.360183,WV,I-77,NB,PRINCETON TOURIST INFORMATION CENTER-FOLLOW SIGNS, MM9,True,False,False,True,True,True,True,False,False,False,False
2174,-81.04626800000001,37.367594,WV,I-77,SB,PRINCETON TOURIST INFORMATION CENTER-FOLLOW SIGNS, MM9,True,False,False,True,True,True,True,False,False,False,False
2175,-81.439552,39.386921,WV,I-77,NB,WELCOME CENTER-FOLLOW SIGNS, MM185,True,False,False,False,True,True,True,False,False,False,False
2176,-81.43965899999999,39.39177,WV,I-77,SB,WELCOME CENTER-FOLLOW SIGNS, MM185,True,False,False,False,True,True,True,False,False,False,False
2177,-81.211771,37.807192,WV,I-77/64,NB,TP BECKLEY TRAVEL PLAZA-FOLLOW SIGNS, MM45,True,False,False,True,True,False,False,False,True,True,False
2178,-81.214672,37.814754,WV,I-77/64,SB,TP BECKLEY TRAVEL PLAZA-FOLLOW SIGNS, MM45,True,False,False,True,True,False,False,False,True,True,False
2179,-81.384077,38.100666,WV,I-77/64,NB,TP MORTON TRAVEL PLAZA, MM72,True,False,False,True,True,False,False,False,True,True,False
2180,-80.049474,39.700653,WV,I-79,SB,WELCOME CENTER, MM159,True,False,False,False,True,True,True,False,False,False,False
2181,-80.903837,38.619381,WV,I-79,NB,SERVIA REST AREA, MM49,True,False,False,True,True,True,True,True,False,False,False
2182,-80.89623900000001,38.620181,WV,I-79,SB,SERVIA REST AREA, MM49,True,False,False,True,True,True,True,True,False,False,False
2183,-80.599071,38.911041,WV,I-79,NB,BURNSVILLE REST AREA, MM85,True,False,False,True,True,True,True,True,False,False,False
2184,-80.588902,38.912764,WV,I-79,SB,BURNSVILLE REST AREA, MM85,True,False,False,True,True,True,True,True,False,False,False
2185,-80.254374,39.312837,WV,I-79,NB,MEADOWBROOK REST AREA, MM123,True,False,False,True,True,True,True,True,False,False,False
2186,-80.250201,39.316037,WV,I-79,SB,MEADOWBROOK REST AREA, MM123,True,False,False,True,True,True,True,True,False,False,False
2187,-77.841995,39.586036,WV,I-81,SB,SOUTHBOUND WELCOME CENTER, MM25,True,False,False,True,False,True,True,False,False,False,False
2188,-78.073611,39.318013,WV,I-81,NB,NORTHBOUND WELCOME CENTER, MM2,True,False,False,True,True,True,True,False,False,False,False
2189,-104.852515,41.100435,WY,ADDRESS,,CHEYENNE WELCOME CENTER,,True,False,False,True,False,True,True,True,False,False,False
2190,-106.93232900000001,44.805549,WY,ADDRESS,,SHERIDAN WELCOME CENTER CHAMBER OF COMMERCE,,True,False,False,True,False,True,True,True,False,False,False
2191,-110.93485700000001,41.265816,WY,ADDRESS,,BEAR RIVER WELCOME CENTER,,True,False,False,True,True,True,True,True,False,False,False
2192,-104.20871,44.527208,WY,ADDRESS,,NORTHEAST INFORMATION CENTER,,True,False,False,True,True,True,True,False,False,False,False
2193,-104.850155,41.09616,WY,I-25,NB,CHEYENNE WELCOME CENTER-FOLLOW SIGNS, MM7,True,False,False,True,False,True,True,True,False,False,False
2194,-104.850767,41.10366,WY,I-25,SB,CHEYENNE WELCOME CENTER-FOLLOW SIGNS, MM7,True,False,False,True,False,True,True,True,False,False,False
2195,-104.831734,41.752239,WY,I-25,NB,CHUGWATER REST AREA-FOLLOW SIGNS, MM54,True,False,False,True,False,True,True,True,False,False,False
2196,-104.829137,41.761099,WY,I-25,SB,CHUGWATER REST AREA-FOLLOW SIGNS, MM54,True,False,False,True,False,True,True,True,False,False,False
2197,-105.021098,42.228008,WY,I-25,NB,DWYER JUNCTION REST AREA, MM92,True,False,False,True,False,True,True,True,False,False,False
2198,-105.026004,42.233090000000004,WY,I-25,SB,DWYER JUNCTION REST AREA LEFT EXIT, MM92,True,False,False,True,False,True,True,True,False,False,False
2199,-105.199418,42.653644,WY,I-25,NB,ORIN JUNCTION REST AREA-FOLLOW SIGNS, MM126,True,False,False,True,False,True,True,True,False,False,False
2200,-105.20616799999999,42.660712,WY,I-25,SB,ORIN JUNCTION REST AREA-FOLLOW SIGNS, MM126,True,False,False,True,False,True,True,True,False,False,False
2201,-106.643643,43.712625,WY,I-25,NB,KAYCEE REST AREA-FOLLOW SIGNS, MM254,True,False,False,True,False,True,True,False,False,False,False
2202,-106.638208,43.720202,WY,I-25,SB,KAYCEE REST AREA-FOLLOW SIGNS, MM254,True,False,False,True,False,True,True,False,False,False,False
2203,-110.305176,41.365444000000004,WY,I-80,EB,LYMAN REST AREA-FOLLOW SIGNS, MM41,True,False,False,True,False,True,True,False,False,False,False
2204,-110.294521,41.368165000000005,WY,I-80,WB,LYMAN REST AREA-FOLLOW SIGNS, MM41,True,False,False,True,False,True,True,False,False,False,False
2205,-108.542694,41.643725,WY,I-80,WB,BITTER CREEK REST AREA, MM143,True,False,False,True,False,True,True,False,False,False,False
2206,-108.53592900000001,41.642758,WY,I-80,EB,BITTER CREEK REST AREA, MM144,True,False,False,True,False,True,True,False,False,False,False
2207,-106.965722,41.754769,WY,I-80,EB,FT STEELE REST AREA FOLLOW SIGNS, MM228,True,False,False,True,False,True,True,False,False,False,False
2208,-106.956868,41.753345,WY,I-80,WB,FT STEELE REST AREA FOLLOW SIGNS, MM228,True,False,False,True,False,True,True,False,False,False,False
2209,-106.289419,41.637202,WY,I-80,EB,WAGONHOUND REST AREA-FOLLOW SIGNS, MM267,True,False,False,True,False,True,True,False,False,False,False
2210,-106.278888,41.631182,WY,I-80,WB,WAGONHOUND REST AREA-FOLLOW SIGNS, MM267,True,False,False,True,False,True,True,False,False,False,False
2211,-105.43996499999999,41.243348,WY,I-80,EB,SUMMIT REST AREA, MM323,True,False,False,True,False,True,True,False,False,False,False
2212,-105.43685500000001,41.236755,WY,I-80,WB,SUMMIT REST AREA, MM323,True,False,False,True,False,True,True,False,False,False,False
2213,-110.94367199999999,41.267548,WY,I-80,EB,BEAR RIVER WELCOME CENTER-FOLLOW SIGNS, MM6,True,False,False,True,True,True,True,True,False,False,False
2214,-110.933123,41.267881,WY,I-80,WB,BEAR RIVER WELCOME CENTER-FOLLOW SIGNS, MM6,True,False,False,True,True,True,True,True,False,False,False
2215,-104.080403,41.174454,WY,I-80,EB,PINE BLUFFS WELCOME CENTER-FOLLOW SIGNS, MM401,True,False,False,True,True,True,True,False,False,False,False
2216,-104.069935,41.175360999999995,WY,I-80,WB,PINE BLUFFS WELCOME CENTER-FOLLOW SIGNS, MM401,True,False,False,True,True,True,True,False,False,False,False
2217,-106.937165,44.807253,WY,I-90,EB,SHERIDAN WELCOME CENTER, MM23,True,False,False,True,False,True,True,True,False,False,False
2218,-106.93658500000001,44.802578000000004,WY,I-90,WB,SHERIDAN WELCOME CENTER, MM23,True,False,False,True,False,True,True,True,False,False,False
2219,-106.16370900000001,44.212134999999996,WY,I-90,EB,POWDER RIVER REST AREA-FOLLOW SIGNS, MM88,True,False,False,True,True,True,True,False,False,False,False
2220,-106.154427,44.213984,WY,I-90,WB,POWDER RIVER REST AREA-FOLLOW SIGNS, MM88,True,False,False,True,True,True,True,False,False,False,False
2221,-104.972839,44.273974,WY,I-90,EB,MOORCROFT REST AREA-FOLLOW SIGNS, MM153,True,False,False,True,True,True,True,False,False,False,False
2222,-104.96142900000001,44.270790000000005,WY,I-90,WB,MOORCROFT REST AREA-FOLLOW SIGNS, MM153,True,False,False,True,True,True,True,False,False,False,False
2223,-104.348781,44.41166,WY,I-90,EB,SUNDANCE REST AREA-FOLLOW SIGNS, MM189,True,False,False,True,True,True,True,False,False,False,False
2224,-104.338637,44.417333,WY,I-90,WB,SUNDANCE REST AREA-FOLLOW SIGNS, MM189,True,False,False,True,True,True,True,False,False,False,False
2225,-104.201909,44.527834999999996,WY,I-90,WB,NORTHEAST INFORMATION CENTER FOLLOW SIGNS, MM199,True,False,False,True,True,True,True,False,False,False,False
2226,-104.214248,44.518611,WY,I-90,EB,NORTHEAST INFORMATION CENTER FOLLOW SIGNS, MM199,True,False,False,True,True,True,True,False,False,False,False
2227,-108.671144,44.013113,WY,SR-120,NB/SB,GOOSEBERRY CREEK ROADSIDE REST AREA,,True,False,False,True,False,True,False,False,False,False,False
2228,-107.137877,42.493513,WY,SR-220,EB/WB,INDEPENDENCE ROCK REST AREA,,True,False,False,True,True,True,True,False,False,False,False
2229,-108.89732099999999,42.382041,WY,SR-28,EB/WB,SOUTH PASS CITY REST AREA,,True,False,False,True,False,True,True,False,False,False,False
2230,-105.48238799999999,43.761796000000004,WY,SR-387,EB,WRIGHT VISITOR CENTER LEFT EXIT,,True,False,False,True,False,True,False,False,False,False,False
2231,-110.29903700000001,41.364345,WY,SR-413,,LYMAN REST AREA,,True,False,False,True,False,True,True,False,False,False,False
2232,-106.38151699999999,42.414974,WY,SR-487,NB/SB,SHIRLEY BASIN REST AREA,,True,True,False,True,False,False,False,False,False,False,False
2233,-105.35072199999999,43.320461,WY,SR-59,NB/SB,CHEYENNE RIVER REST AREA,,True,False,False,True,False,True,True,False,False,False,False
2234,-105.47571299999998,43.761571999999994,WY,SR-59,NB/SB,WRIGHT VISITOR CENTER-FOLLOW SIGNS,,True,False,False,True,False,True,False,False,False,False,False
2235,-104.21189,44.525952000000004,WY,SR-86,SB,NORTHEAST INFORMATION CENTER FOLLOW SIGNS,,True,False,False,True,True,True,True,False,False,False,False
2236,-104.208737,44.527238,WY,US-1,EB/WB,NORTHEAST INFORMATION CENTER,,True,False,False,True,True,True,True,False,False,False,False
2237,-104.96723600000001,44.273916,WY,US-14/16,EB/WB,MOORCROFT REST AREA,,True,False,False,True,True,True,True,False,False,False,False
2238,-108.083696,44.508814,WY,US-14/16/20,EB/WB,GREYBULL REST AREA,,True,False,False,True,False,True,True,False,False,False,False
2239,-109.188061,44.500679,WY,US-14/16/20,EB/WB,BUFFALO BILL DAM VISITOR CENTER,,True,False,False,False,False,False,False,False,False,False,True
2240,-108.740407,44.756440999999995,WY,US-14A,WB,POWELL HOMESTEADER PARK,,True,False,False,True,True,True,True,False,False,False,False
2241,-108.74270600000001,44.755682,WY,US-14A,EB,POWELL HOMESTEADER PARK LEFT EXIT,,True,False,False,True,True,True,True,False,False,False,False
2242,-104.613001,44.091060999999996,WY,US-16,EB/WB,UPTON REST AREA,,True,False,False,True,False,False,False,False,False,False,False
2243,-104.484863,42.747929,WY,US-18,EB,LUSK REST AREA,,True,False,False,True,True,True,True,False,False,False,False
2244,-104.479626,42.748696,WY,US-18,WB,LUSK REST AREA LEFT TURN,,True,False,False,True,True,True,True,False,False,False,False
2245,-104.220973,43.37834,WY,US-18,EB/WB,MULE CREEK REST AREA,,True,False,False,True,True,True,True,False,False,False,False
2246,-107.245246,43.074670000000005,WY,US-20,EB/WB,WALTMAN REST AREA,,True,False,False,True,False,True,True,False,False,False,False
2247,-104.697194,42.261464000000004,WY,US-26,EB/WB,GUERNSEY REST AREA,,True,False,False,True,False,True,True,False,False,False,False
2248,-110.762378,43.486792,WY,US-26,WB,JACKSON TOURIST INFO CENTER LEFT EXIT,,True,False,False,True,False,False,False,False,False,False,False
2249,-110.762318,43.485313,WY,US-26,EB,JACKSON TOURIST INFO CENTER,,True,False,False,True,False,False,False,False,False,False,False
2250,-109.008379,43.229595,WY,US-26/287,EB/WB,DIVERSION DAM REST AREA,,True,False,False,True,True,True,True,False,False,False,False
2251,-108.74586200000002,42.841681,WY,US-287,EB,LANDER WELCOME CENTER/PIONEER MUSUEM,,True,False,False,True,False,False,True,False,False,False,False
2252,-108.74532099999999,42.840509999999995,WY,US-287,WB,LANDER WELCOME CENTER/PIONEER MUSUEM LEFT EXIT,,True,False,False,True,False,False,True,False,False,False,False
2253,-108.18286299999998,42.541857,WY,US-287,EB/WB,SWEETWATER STATION MORMON HANDCART VISITORS CENTER,,True,False,False,True,False,False,True,False,False,False,False
2254,-108.187978,42.543283,WY,US-287,EB/WB,SWEETWATER STATION REST AREA,,True,False,False,True,False,True,True,False,False,False,False
2255,-104.221475,43.37983,WY,US-85,NB/SB,MULE CREEK REST AREA,,True,False,False,True,True,True,True,False,False,False,False
2256,-104.323189,41.537046000000004,WY,US-85,NB/SB,MERIDAN REST AREA, MM53,True,False,False,True,True,True,True,False,False,False,False
2257,-110.992819,42.885055,WY,US-89,NB,STAR VALLEY REST AREA,,True,False,False,True,True,True,True,False,False,False,False
2258,-110.993697,42.887245,WY,US-89,SB,STAR VALLEY REST AREA LEFT EXIT,,True,False,False,True,True,True,True,False,False,False,False
2259,-85.48793,32.677453,AL,US-280,EB,CLOSED  TURNOUT, MM101,False,False,False,False,False,False,False,False,False,False,False
2260,-85.486184,32.676678,AL,US-280,WB,CLOSED  TURNOUT, MM101,False,False,False,False,False,False,False,False,False,False,False
2261,-93.316334,35.343478999999995,AR,I-40,WB,REST AREA/SCENIC OVERLOOK, MM70.3,False,False,False,False,False,False,False,False,False,False,True
2262,-92.413359,34.998622999999995,AR,I-40,EB,TRUCK PARKING AREA, MM133,False,False,False,False,False,False,False,False,False,False,False
2263,-90.25386400000001,35.151401,AR,I-40,EB,TRUCK TURNOUT, MM242.5,False,False,False,False,False,False,False,False,False,False,False
2264,-92.41451500000001,34.993401,AR,I-40,WB,TRUCK PARKING, MM133,False,False,False,False,False,False,False,False,False,False,False
2265,-90.246825,35.153988,AR,I-40,WB,TRUCK TURNOUT, MM242.5,False,False,False,False,False,False,False,False,False,False,False
2266,-90.198596,35.190062,AR,I-55,NB,TRUCK PARKING, MM1,False,False,False,False,False,False,False,False,False,False,False
2267,-90.200608,35.193711,AR,I-55,SB,TRUCK PARKING, MM1,False,False,False,False,False,False,False,False,False,False,False
2268,-90.168912,35.531242,AR,I-55,SB,TRUCK PARKING, MM34.5,True,False,False,True,False,True,True,False,False,False,False
2269,-90.07723299999999,35.659259999999996,AR,I-55,NB,TRUCK PARKING, MM45,True,False,False,True,False,True,True,False,False,False,False
2270,-111.61301100000001,34.815861,AZ,I-17,SB,SCENIC VIEW TURNOUT, MM312,False,False,False,False,False,False,False,False,False,False,True
2271,-112.316189,35.222079,AZ,I-40,WB,WILLIAMS TURNOUT, MM155,False,False,False,True,False,False,False,False,False,False,False
2272,-114.28702,32.667626,AZ,I-8,EB,PARKING AREA, MM20,False,False,False,False,False,False,False,False,False,False,False
2273,-114.27780200000001,32.665898,AZ,I-8,WB,PARKING AREA, MM20,False,False,False,False,False,False,False,False,False,False,False
2274,-113.72121100000001,32.730133,AZ,I-8,EB,NOT IN SERVICE MOHAWK REST AREA, MM56,False,False,False,False,False,False,False,False,False,False,False
2275,-113.71163899999999,32.732208,AZ,I-8,WB,NOT IN SERVICE MOHAWK REST AREA, MM56,False,False,False,False,False,False,False,False,False,False,False
2276,-112.181933,32.835195,AZ,I-8,EB,TABLE TOP ROADSIDE AREA, MM150,False,False,False,True,False,True,True,False,False,False,False
2277,-112.145812,32.835075,AZ,I-8,WB,TABLE TOP ROADSIDE AREA, MM150,False,False,False,True,False,True,True,False,False,False,False
2278,-112.18118600000001,32.835157,AZ,I-8,EB,PICNIC AREA, MM148,False,False,False,True,False,True,False,False,False,False,False
2279,-112.14603799999999,32.835058000000004,AZ,I-8,WB,PICNIC AREA, MM149,False,False,False,True,False,True,False,False,False,False,False
2280,-110.92416499999999,36.331939,AZ,RT-160,EB/WB,RUSTIC TURNOUT-NE OF TUBA CITY,,False,False,False,False,False,False,False,False,False,False,False
2281,-116.466682,35.035711,CA,I-15,SB,CLOSED FOR CONSTRUCTION NO ETO CLYDE V KANE REST AREA, MM216,False,False,False,False,False,False,False,False,False,False,False
2282,-122.31234099999999,37.496879,CA,I-280,NB,VISTA POINT CRYSTAL SPRINGS RESERVOIR FOLLOW SIGNS, MM25,False,False,False,False,False,False,False,False,False,False,False
2283,-122.31938500000001,37.499641,CA,I-280,SB,VISTA POINT CRYSTAL SPRINGS RESERVOIR FOLLOW SIGNS, MM25,False,False,False,False,False,False,False,False,False,False,False
2284,-122.200505,39.950819,CA,I-5,SB,CLOSED FOR CONSTRUCTION NO ETO LT JOHN C HELMICK REST AREA, MM633,False,False,False,False,False,False,False,False,False,False,False
2285,-122.19993000000001,39.943133,CA,I-5,NB,CLOSED FOR CONSTRUCTION NO ETO LT JOHN C HELMICK REST AREA, MM633,False,False,False,False,False,False,False,False,False,False,False
2286,-122.58331000000001,41.778998,CA,I-5,SB,SCENIC VISTA POINT REST AREA, MM780,False,False,False,False,False,False,False,False,False,False,False
2287,-122.321747,41.132222999999996,CA,I-5,NB,SCENIC VISTA POINT REST AREA, MM724,False,False,False,False,False,False,False,False,False,False,False
2288,-121.154476,37.424496000000005,CA,I-5,NB,SCENIC VISTA POINT/REST AREA, MM431,False,False,False,False,False,False,False,False,False,False,False
2289,-121.103822,37.303532000000004,CA,I-5,SB,SCENIC VISTA POINT/REST AREA, MM422,False,False,False,False,False,False,False,False,False,False,False
2290,-117.482327,33.315246,CA,I-5,SB,SCENIC VISTA POINT/REST AREA, MM65,False,False,False,False,False,False,False,False,False,False,False
2291,-117.272506,33.018066999999995,CA,I-5,SB,SCENIC VIEW POINT/REST AREA, MM39.5,False,False,False,False,False,False,False,False,False,False,False
2292,-116.664084,32.837747,CA,I-8,EB,SCENIC VISTA/REST AREA, MM37,False,False,False,False,False,False,False,False,False,False,False
2293,-116.054271,32.710947999999995,CA,I-8,EB,SMALL TURNOUT, MM75,False,False,False,False,False,False,False,False,False,False,False
2294,-116.859187,32.854423,CA,I-8,WB,TURNOUT, MM24,False,False,False,False,False,False,False,False,False,False,False
2295,-120.67788,39.294041,CA,I-80,WB,SCENIC VISTA, MM156,False,False,False,False,False,False,False,False,False,False,False
2296,-120.682506,39.291810999999996,CA,I-80,EB,SCENIC VISTA, MM156,False,False,False,False,False,False,False,False,False,False,False
2297,-120.275628,39.327756,CA,I-80,WB,DONNER LAKE SCENIC VISTA, MM181,False,False,False,False,False,False,False,False,False,False,True
2298,-104.81067900000001,38.980391999999995,CO,I-25,SB,USAF ACADEMY SCENIC OVERLOOK/PARKING AREA, MM152,False,False,False,False,False,False,False,False,False,False,False
2299,-104.480212,37.005804,CO,I-25,NB,SCENIC OVERLOOK, MM1,False,False,False,False,False,False,False,False,False,False,True
2300,-108.27968100000001,39.195456,CO,I-70,EB,SCENIC TURNOUT AND PARKING AREA, MM50,False,False,False,False,False,False,False,False,False,False,False
2301,-106.08831699999999,39.601034000000006,CO,I-70,EB,SCENIC VISTA/PARKING, MM203,False,False,False,False,False,False,False,False,False,False,False
2302,-106.08567099999999,39.603343,CO,I-70,WB,SCENIC VISTA/PARKING, MM203,False,False,False,False,False,False,False,False,False,False,False
2303,-105.294233,39.710991,CO,I-70,WB,GENESSEE BUFFALO HERD PULLOUT, MM254,False,False,False,False,False,False,False,False,False,False,False
2304,-105.712796,39.699312,CO,I-70,EB,GEORGETOWN OVERLOOK PULLOUT, MM226,False,False,False,False,False,False,False,False,False,False,True
2305,-105.93658799999999,39.678891,CO,I-70,WB,TRUCK BRAKE CHECK, MM213,False,False,False,False,False,False,False,False,False,False,False
2306,-71.972178,41.371074,CT,I-95,NB,(NT) SCENIC OVERLOOK, MM89.5,False,False,False,False,False,False,False,False,False,False,True
2307,-87.372174,30.559984000000004,FL,I-10,EB,ESCAMBIA COUNTY TRUCK COMFORT STATION, MM3,True,False,False,False,True,True,False,False,False,False,False
2308,-87.35349599999999,30.547708,FL,I-10,WB,ESCAMBIA COUNTY TRUCK COMFORT STATION, MM3,True,False,False,False,True,True,False,False,False,False,False
2309,-84.994128,30.638771000000002,FL,I-10,EB,JACKSON COUNTY TRUCK COMFORT STATION, MM155,True,False,False,False,True,True,False,False,False,False,False
2310,-84.975166,30.640444,FL,I-10,WB,JACKSON COUNTY TRUCK COMFORT STATION, MM155,True,False,False,False,True,True,False,False,False,False,False
2311,-83.283174,30.376209000000003,FL,I-10,EB,MADISON COUNTY TRUCK COMFORT STATION, MM264,True,False,False,False,True,True,False,False,False,False,False
2312,-83.262413,30.372190999999997,FL,I-10,WB,MADISON COUNTY TRUCK COMFORT STATION, MM264,True,False,False,False,True,True,False,False,False,False,False
2313,-82.278334,28.011777000000002,FL,I-4,EB,HILLSBOROUGH COUNTY TRUCK COMFORT STATION, MM12,True,False,False,False,True,True,False,False,False,False,False
2314,-82.261262,28.019027,FL,I-4,WB,HILLSBOROUGH COUNTY TRUCK COMFORT STATION, MM12,True,False,False,False,True,True,False,False,False,False,False
2315,-81.193241,26.167301000000002,FL,I-75,WB,COLLIER COUNTY RECREATION ACCESS/REST AREA, MM70,False,False,False,False,False,False,False,False,False,False,False
2316,-81.199065,26.166792,FL,I-75,EB,COLLIER COUNTY RECREATION ACCESS/REST AREA, MM70,False,False,False,False,False,False,False,False,False,False,False
2317,-80.72267099999999,26.149774,FL,I-75,SB,BROWARD COUNTY RECREATIONAL/REST AREA, MM41,False,False,False,True,False,False,False,False,False,False,False
2318,-80.674177,26.146672,FL,I-75,NB,BROWARD COUNTY RECREATIONAL/REST AREA, MM38,False,False,False,True,False,False,False,False,False,False,False
2319,-80.583954,26.146081,FL,I-75,SB,BROWARD COUNTY RECREATIONAL/REST AREA, MM34,False,False,False,True,False,False,False,False,False,False,False
2320,-80.568081,26.146491,FL,I-75,NB,BROWARD COUNTY RECREATIONAL/REST AREA, MM34,False,False,False,True,False,False,False,False,False,False,False
2321,-82.89300300000001,30.410830999999998,FL,I-75,NB,HAMILTON COUNTY TRUCK COMFORT STATION, MM449,True,False,False,False,True,True,False,False,False,False,False
2322,-82.908491,30.428819,FL,I-75,SB,HAMILTON COUNTY TRUCK COMFORT STATION, MM449,True,False,False,False,True,True,False,False,False,False,False
2323,-82.149152,29.002244,FL,I-75,SB,MARION COUNTY TRUCK COMFORT STATION, MM338,True,False,False,False,True,True,False,False,False,False,False
2324,-82.138049,28.984895,FL,I-75,NB,MARION COUNTY TRUCK COMFORT STATION, MM338,True,False,False,False,True,True,False,False,False,False,False
2325,-80.400671,27.195346,FL,I-95,SB,MARTIN COUNTY TRUCK COMFORT STATION, MM113,True,False,False,False,True,True,False,False,False,False,False
2326,-81.193834,29.502956,FL,I-95,NB,FLAGLER COUNTY TRUCK COMFORT STATION, MM286,True,False,False,False,True,True,False,False,False,False,False
2327,-81.200597,29.519433000000003,FL,I-95,SB,FLAGLER COUNTY TRUCK COMFORT STATION, MM286,True,False,False,False,True,True,False,False,False,False,False
2328,-81.670834,30.6779,FL,I-95,SB,NASSAU COUNTY TRUCK COMFORT STATION, MM376,True,False,False,False,True,True,False,False,False,False,False
2329,-81.664108,30.660315,FL,I-95,NB,NASSAU COUNTY TRUCK COMFORT STATION, MM376,True,False,False,False,True,True,False,False,False,False,False
2330,-93.558217,42.134122999999995,IA,I-35,SB,PRAIRIE AREA PARKING AREA, MM120,False,False,False,False,False,False,False,False,False,False,False
2331,-112.184983,43.812511,ID,I-15,NB,TURNOUT, MM142,False,False,False,False,False,False,False,False,False,False,False
2332,-112.19027700000001,43.821405,ID,I-15,SB,TURNOUT, MM142,False,False,False,False,False,False,False,False,False,False,False
2333,-113.93333159999999,45.684384,ID,RT-43,EB,CHIEF JOSEPH PASS REST AREA, MM1,False,False,False,False,False,False,False,False,False,False,False
